INFO:tensorflow:Using MirroredStrategy with devices ('/job:localhost/replica:0/task:0/device:GPU:0',)
INFO:tensorflow:Reduce to /job:localhost/replica:0/task:0/device:CPU:0 then broadcast to ('/job:localhost/replica:0/task:0/device:CPU:0',).
INFO:tensorflow:Reduce to /job:localhost/replica:0/task:0/device:CPU:0 then broadcast to ('/job:localhost/replica:0/task:0/device:CPU:0',).
INFO:tensorflow:Reduce to /job:localhost/replica:0/task:0/device:CPU:0 then broadcast to ('/job:localhost/replica:0/task:0/device:CPU:0',).
INFO:tensorflow:Reduce to /job:localhost/replica:0/task:0/device:CPU:0 then broadcast to ('/job:localhost/replica:0/task:0/device:CPU:0',).
INFO:tensorflow:Reduce to /job:localhost/replica:0/task:0/device:CPU:0 then broadcast to ('/job:localhost/replica:0/task:0/device:CPU:0',).
INFO:tensorflow:Reduce to /job:localhost/replica:0/task:0/device:CPU:0 then broadcast to ('/job:localhost/replica:0/task:0/device:CPU:0',).
INFO:tensorflow:Reduce to /job:localhost/replica:0/task:0/device:CPU:0 then broadcast to ('/job:localhost/replica:0/task:0/device:CPU:0',).
INFO:tensorflow:Reduce to /job:localhost/replica:0/task:0/device:CPU:0 then broadcast to ('/job:localhost/replica:0/task:0/device:CPU:0',).
INFO:tensorflow:Reduce to /job:localhost/replica:0/task:0/device:CPU:0 then broadcast to ('/job:localhost/replica:0/task:0/device:CPU:0',).
INFO:tensorflow:Reduce to /job:localhost/replica:0/task:0/device:CPU:0 then broadcast to ('/job:localhost/replica:0/task:0/device:CPU:0',).
Start training...
Start epoch 1 with learning rate 0.0007
/opt/conda/lib/python3.9/site-packages/tensorflow/python/data/ops/dataset_ops.py:374: UserWarning: To make it possible to preserve tf.data options across serialization boundaries, their implementation has moved to be part of the TensorFlow graph. As a consequence, the options value is in general no longer known at graph construction time. Invoking this method in graph mode retains the legacy behavior of the original implementation, but note that the returned value might not reflect the actual value of the options.
  warnings.warn("To make it possible to preserve tf.data options across "
Trained batch 748 batch loss 1.26753676 epoch total loss 1.39608026
Trained batch 749 batch loss 1.29665351 epoch total loss 1.39594758
Trained batch 750 batch loss 1.37768054 epoch total loss 1.39592314
Trained batch 751 batch loss 1.44543076 epoch total loss 1.39598906
Trained batch 752 batch loss 1.39352012 epoch total loss 1.39598584
Trained batch 753 batch loss 1.36138654 epoch total loss 1.39593983
Trained batch 754 batch loss 1.31855214 epoch total loss 1.39583731
Trained batch 755 batch loss 1.33932376 epoch total loss 1.39576244
Trained batch 756 batch loss 1.33195412 epoch total loss 1.39567804
Trained batch 757 batch loss 1.3455925 epoch total loss 1.39561176
Trained batch 758 batch loss 1.44049227 epoch total loss 1.39567113
Trained batch 759 batch loss 1.39585948 epoch total loss 1.39567137
Trained batch 760 batch loss 1.46956825 epoch total loss 1.39576864
Trained batch 761 batch loss 1.34306967 epoch total loss 1.39569938
Trained batch 762 batch loss 1.17253089 epoch total loss 1.39540637
Trained batch 763 batch loss 1.12302756 epoch total loss 1.39504945
Trained batch 764 batch loss 1.20228148 epoch total loss 1.39479709
Trained batch 765 batch loss 1.36307847 epoch total loss 1.3947556
Trained batch 766 batch loss 1.4525218 epoch total loss 1.39483106
Trained batch 767 batch loss 1.50283492 epoch total loss 1.39497173
Trained batch 768 batch loss 1.5435127 epoch total loss 1.39516509
Trained batch 769 batch loss 1.35419536 epoch total loss 1.39511192
Trained batch 770 batch loss 1.30753684 epoch total loss 1.39499807
Trained batch 771 batch loss 1.45374286 epoch total loss 1.39507437
Trained batch 772 batch loss 1.30913675 epoch total loss 1.39496291
Trained batch 773 batch loss 1.43298841 epoch total loss 1.39501214
Trained batch 774 batch loss 1.48626053 epoch total loss 1.39512992
Trained batch 775 batch loss 1.47324395 epoch total loss 1.39523077
Trained batch 776 batch loss 1.59334731 epoch total loss 1.39548612
Trained batch 777 batch loss 1.46584332 epoch total loss 1.3955766
Trained batch 778 batch loss 1.41239846 epoch total loss 1.39559817
Trained batch 779 batch loss 1.26123238 epoch total loss 1.39542568
Trained batch 780 batch loss 1.28351331 epoch total loss 1.39528227
Trained batch 781 batch loss 1.27212405 epoch total loss 1.39512455
Trained batch 782 batch loss 1.36806762 epoch total loss 1.39509
Trained batch 783 batch loss 1.47109 epoch total loss 1.39518702
Trained batch 784 batch loss 1.35089517 epoch total loss 1.39513052
Trained batch 785 batch loss 1.31860316 epoch total loss 1.395033
Trained batch 786 batch loss 1.30915308 epoch total loss 1.39492381
Trained batch 787 batch loss 1.33911037 epoch total loss 1.394853
Trained batch 788 batch loss 1.27820349 epoch total loss 1.39470494
Trained batch 789 batch loss 1.37906027 epoch total loss 1.39468503
Trained batch 790 batch loss 1.34444559 epoch total loss 1.39462149
Trained batch 791 batch loss 1.30899739 epoch total loss 1.39451325
Trained batch 792 batch loss 1.37408137 epoch total loss 1.39448738
Trained batch 793 batch loss 1.25045109 epoch total loss 1.39430571
Trained batch 794 batch loss 1.29144144 epoch total loss 1.39417613
Trained batch 795 batch loss 1.30995154 epoch total loss 1.39407015
Trained batch 796 batch loss 1.33928657 epoch total loss 1.39400125
Trained batch 797 batch loss 1.32952929 epoch total loss 1.39392042
Trained batch 798 batch loss 1.29738903 epoch total loss 1.39379942
Trained batch 799 batch loss 1.24146223 epoch total loss 1.39360881
Trained batch 800 batch loss 1.33667636 epoch total loss 1.39353764
Trained batch 801 batch loss 1.34994864 epoch total loss 1.39348316
Trained batch 802 batch loss 1.41136038 epoch total loss 1.39350557
Trained batch 803 batch loss 1.43510377 epoch total loss 1.39355731
Trained batch 804 batch loss 1.37102175 epoch total loss 1.39352918
Trained batch 805 batch loss 1.33874965 epoch total loss 1.39346111
Trained batch 806 batch loss 1.37096024 epoch total loss 1.39343321
Trained batch 807 batch loss 1.3260982 epoch total loss 1.39334977
Trained batch 808 batch loss 1.41509759 epoch total loss 1.39337659
Trained batch 809 batch loss 1.36154187 epoch total loss 1.39333725
Trained batch 810 batch loss 1.38141274 epoch total loss 1.39332259
Trained batch 811 batch loss 1.3870281 epoch total loss 1.39331496
Trained batch 812 batch loss 1.42219651 epoch total loss 1.39335048
Trained batch 813 batch loss 1.54574645 epoch total loss 1.393538
Trained batch 814 batch loss 1.37584198 epoch total loss 1.3935163
Trained batch 815 batch loss 1.36115539 epoch total loss 1.39347661
Trained batch 816 batch loss 1.36517096 epoch total loss 1.39344192
Trained batch 817 batch loss 1.32027626 epoch total loss 1.39335239
Trained batch 818 batch loss 1.3631525 epoch total loss 1.39331543
Trained batch 819 batch loss 1.38636708 epoch total loss 1.39330697
Trained batch 820 batch loss 1.39393353 epoch total loss 1.39330769
Trained batch 821 batch loss 1.37049878 epoch total loss 1.39327991
Trained batch 822 batch loss 1.36170733 epoch total loss 1.39324152
Trained batch 823 batch loss 1.29011703 epoch total loss 1.39311624
Trained batch 824 batch loss 1.31816554 epoch total loss 1.39302528
Trained batch 825 batch loss 1.12630224 epoch total loss 1.39270198
Trained batch 826 batch loss 1.18955779 epoch total loss 1.39245605
Trained batch 827 batch loss 1.27899051 epoch total loss 1.39231873
Trained batch 828 batch loss 1.2149992 epoch total loss 1.39210463
Trained batch 829 batch loss 1.32456517 epoch total loss 1.39202309
Trained batch 830 batch loss 1.31270254 epoch total loss 1.3919276
Trained batch 831 batch loss 1.27064359 epoch total loss 1.39178169
Trained batch 832 batch loss 1.29389048 epoch total loss 1.39166403
Trained batch 833 batch loss 1.33935905 epoch total loss 1.39160132
Trained batch 834 batch loss 1.39107 epoch total loss 1.39160073
Trained batch 835 batch loss 1.32888651 epoch total loss 1.39152551
Trained batch 836 batch loss 1.27553964 epoch total loss 1.39138675
Trained batch 837 batch loss 1.21936321 epoch total loss 1.39118123
Trained batch 838 batch loss 1.22770584 epoch total loss 1.39098608
Trained batch 839 batch loss 1.32861483 epoch total loss 1.39091182
Trained batch 840 batch loss 1.48758781 epoch total loss 1.39102685
Trained batch 841 batch loss 1.53526592 epoch total loss 1.3911984
Trained batch 842 batch loss 1.54956925 epoch total loss 1.39138639
Trained batch 843 batch loss 1.42750061 epoch total loss 1.39142919
Trained batch 844 batch loss 1.38175011 epoch total loss 1.39141774
Trained batch 845 batch loss 1.30353928 epoch total loss 1.39131379
Trained batch 846 batch loss 1.18782449 epoch total loss 1.39107335
Trained batch 847 batch loss 1.37763131 epoch total loss 1.39105749
Trained batch 848 batch loss 1.43355012 epoch total loss 1.39110768
Trained batch 849 batch loss 1.45661187 epoch total loss 1.39118493
Trained batch 850 batch loss 1.43221045 epoch total loss 1.39123321
Trained batch 851 batch loss 1.35695136 epoch total loss 1.39119291
Trained batch 852 batch loss 1.42444873 epoch total loss 1.39123189
Trained batch 853 batch loss 1.34931469 epoch total loss 1.39118278
Trained batch 854 batch loss 1.46922791 epoch total loss 1.39127421
Trained batch 855 batch loss 1.4360044 epoch total loss 1.39132655
Trained batch 856 batch loss 1.35873032 epoch total loss 1.39128852
Trained batch 857 batch loss 1.25246763 epoch total loss 1.39112651
Trained batch 858 batch loss 1.43066692 epoch total loss 1.39117265
Trained batch 859 batch loss 1.41041636 epoch total loss 1.39119494
Trained batch 860 batch loss 1.37226748 epoch total loss 1.39117301
Trained batch 861 batch loss 1.33212781 epoch total loss 1.39110446
Trained batch 862 batch loss 1.41155195 epoch total loss 1.39112818
Trained batch 863 batch loss 1.33370841 epoch total loss 1.39106166
Trained batch 864 batch loss 1.36918604 epoch total loss 1.39103627
Trained batch 865 batch loss 1.40911472 epoch total loss 1.39105713
Trained batch 866 batch loss 1.36006498 epoch total loss 1.39102137
Trained batch 867 batch loss 1.33360839 epoch total loss 1.39095521
Trained batch 868 batch loss 1.31268382 epoch total loss 1.39086509
Trained batch 869 batch loss 1.36290359 epoch total loss 1.3908329
Trained batch 870 batch loss 1.32151425 epoch total loss 1.39075327
Trained batch 871 batch loss 1.36312544 epoch total loss 1.39072156
Trained batch 872 batch loss 1.49820685 epoch total loss 1.39084482
Trained batch 873 batch loss 1.44771731 epoch total loss 1.39091
Trained batch 874 batch loss 1.43369603 epoch total loss 1.39095891
Trained batch 875 batch loss 1.39219761 epoch total loss 1.39096034
Trained batch 876 batch loss 1.34708178 epoch total loss 1.39091027
Trained batch 877 batch loss 1.31286955 epoch total loss 1.39082122
Trained batch 878 batch loss 1.32708645 epoch total loss 1.39074862
Trained batch 879 batch loss 1.42170668 epoch total loss 1.39078391
Trained batch 880 batch loss 1.58305764 epoch total loss 1.3910023
Trained batch 881 batch loss 1.63909054 epoch total loss 1.39128387
Trained batch 882 batch loss 1.41830134 epoch total loss 1.39131451
Trained batch 883 batch loss 1.4446063 epoch total loss 1.39137483
Trained batch 884 batch loss 1.44828784 epoch total loss 1.3914392
Trained batch 885 batch loss 1.59307015 epoch total loss 1.39166689
Trained batch 886 batch loss 1.55115867 epoch total loss 1.3918469
Trained batch 887 batch loss 1.4740541 epoch total loss 1.39193952
Trained batch 888 batch loss 1.35207629 epoch total loss 1.3918947
Trained batch 889 batch loss 1.22970748 epoch total loss 1.39171219
Trained batch 890 batch loss 1.30528474 epoch total loss 1.39161515
Trained batch 891 batch loss 1.49021542 epoch total loss 1.39172578
Trained batch 892 batch loss 1.43342435 epoch total loss 1.39177263
Trained batch 893 batch loss 1.49372959 epoch total loss 1.39188683
Trained batch 894 batch loss 1.47327459 epoch total loss 1.39197791
Trained batch 895 batch loss 1.41246676 epoch total loss 1.39200079
Trained batch 896 batch loss 1.35460019 epoch total loss 1.39195907
Trained batch 897 batch loss 1.33452916 epoch total loss 1.39189494
Trained batch 898 batch loss 1.36076808 epoch total loss 1.39186025
Trained batch 899 batch loss 1.39566278 epoch total loss 1.39186442
Trained batch 900 batch loss 1.40182948 epoch total loss 1.39187551
Trained batch 901 batch loss 1.30736673 epoch total loss 1.39178181
Trained batch 902 batch loss 1.28712249 epoch total loss 1.3916657
Trained batch 903 batch loss 1.31528294 epoch total loss 1.39158118
Trained batch 904 batch loss 1.27585685 epoch total loss 1.39145315
Trained batch 905 batch loss 1.18461084 epoch total loss 1.3912245
Trained batch 906 batch loss 1.22879529 epoch total loss 1.39104521
Trained batch 907 batch loss 1.32268107 epoch total loss 1.39096975
Trained batch 908 batch loss 1.44117785 epoch total loss 1.39102507
Trained batch 909 batch loss 1.51146221 epoch total loss 1.39115763
Trained batch 910 batch loss 1.48202491 epoch total loss 1.39125752
Trained batch 911 batch loss 1.49019098 epoch total loss 1.39136612
Trained batch 912 batch loss 1.42769742 epoch total loss 1.39140606
Trained batch 913 batch loss 1.36859798 epoch total loss 1.39138114
Trained batch 914 batch loss 1.37801778 epoch total loss 1.39136648
Trained batch 915 batch loss 1.29975259 epoch total loss 1.39126647
Trained batch 916 batch loss 1.20382404 epoch total loss 1.39106178
Trained batch 917 batch loss 1.3634851 epoch total loss 1.39103186
Trained batch 918 batch loss 1.30008674 epoch total loss 1.39093268
Trained batch 919 batch loss 1.37119114 epoch total loss 1.39091122
Trained batch 920 batch loss 1.42415309 epoch total loss 1.39094746
Trained batch 921 batch loss 1.40310144 epoch total loss 1.39096057
Trained batch 922 batch loss 1.3364284 epoch total loss 1.39090145
Trained batch 923 batch loss 1.28942156 epoch total loss 1.39079154
Trained batch 924 batch loss 1.32545781 epoch total loss 1.39072073
Trained batch 925 batch loss 1.29211771 epoch total loss 1.39061415
Trained batch 926 batch loss 1.24667025 epoch total loss 1.39045882
Trained batch 927 batch loss 1.32044721 epoch total loss 1.39038324
Trained batch 928 batch loss 1.38549602 epoch total loss 1.390378
Trained batch 929 batch loss 1.36043024 epoch total loss 1.39034581
Trained batch 930 batch loss 1.42280841 epoch total loss 1.39038074
Trained batch 931 batch loss 1.3006953 epoch total loss 1.3902843
Trained batch 932 batch loss 1.25190878 epoch total loss 1.39013588
Trained batch 933 batch loss 1.33326817 epoch total loss 1.39007497
Trained batch 934 batch loss 1.39878333 epoch total loss 1.39008427
Trained batch 935 batch loss 1.31395924 epoch total loss 1.39000285
Trained batch 936 batch loss 1.21503913 epoch total loss 1.38981605
Trained batch 937 batch loss 1.27436602 epoch total loss 1.3896929
Trained batch 938 batch loss 1.31469488 epoch total loss 1.38961291
Trained batch 939 batch loss 1.19673777 epoch total loss 1.38940752
Trained batch 940 batch loss 1.34970605 epoch total loss 1.38936532
Trained batch 941 batch loss 1.33919191 epoch total loss 1.38931203
Trained batch 942 batch loss 1.40437829 epoch total loss 1.38932812
Trained batch 943 batch loss 1.28978777 epoch total loss 1.3892225
Trained batch 944 batch loss 1.41257536 epoch total loss 1.3892473
Trained batch 945 batch loss 1.46097744 epoch total loss 1.38932323
Trained batch 946 batch loss 1.50527692 epoch total loss 1.38944566
Trained batch 947 batch loss 1.56040525 epoch total loss 1.38962626
Trained batch 948 batch loss 1.53034079 epoch total loss 1.3897748
Trained batch 949 batch loss 1.37366831 epoch total loss 1.38975775
Trained batch 950 batch loss 1.16111541 epoch total loss 1.38951707
Trained batch 951 batch loss 1.41136956 epoch total loss 1.38954008
Trained batch 952 batch loss 1.5183146 epoch total loss 1.38967538
Trained batch 953 batch loss 1.44639194 epoch total loss 1.38973486
Trained batch 954 batch loss 1.4717381 epoch total loss 1.38982081
Trained batch 955 batch loss 1.3878392 epoch total loss 1.38981867
Trained batch 956 batch loss 1.43529415 epoch total loss 1.38986623
Trained batch 957 batch loss 1.62003648 epoch total loss 1.3901068
Trained batch 958 batch loss 1.44560504 epoch total loss 1.39016461
Trained batch 959 batch loss 1.55703282 epoch total loss 1.39033854
Trained batch 960 batch loss 1.45688868 epoch total loss 1.39040792
Trained batch 961 batch loss 1.34350085 epoch total loss 1.39035916
Trained batch 962 batch loss 1.31484497 epoch total loss 1.3902806
Trained batch 963 batch loss 1.4410733 epoch total loss 1.39033329
Trained batch 964 batch loss 1.4114852 epoch total loss 1.39035523
Trained batch 965 batch loss 1.37973332 epoch total loss 1.39034426
Trained batch 966 batch loss 1.29267526 epoch total loss 1.39024329
Trained batch 967 batch loss 1.26313984 epoch total loss 1.3901118
Trained batch 968 batch loss 1.25537312 epoch total loss 1.38997269
Trained batch 969 batch loss 1.29804802 epoch total loss 1.3898778
Trained batch 970 batch loss 1.47239816 epoch total loss 1.38996291
Trained batch 971 batch loss 1.54370308 epoch total loss 1.39012122
Trained batch 972 batch loss 1.67738819 epoch total loss 1.39041674
Trained batch 973 batch loss 1.47743475 epoch total loss 1.39050615
Trained batch 974 batch loss 1.43526411 epoch total loss 1.39055216
Trained batch 975 batch loss 1.54458261 epoch total loss 1.39071012
Trained batch 976 batch loss 1.58505392 epoch total loss 1.39090931
Trained batch 977 batch loss 1.5025959 epoch total loss 1.39102352
Trained batch 978 batch loss 1.47154379 epoch total loss 1.39110589
Trained batch 979 batch loss 1.48559427 epoch total loss 1.39120245
Trained batch 980 batch loss 1.37280548 epoch total loss 1.39118361
Trained batch 981 batch loss 1.35411 epoch total loss 1.39114583
Trained batch 982 batch loss 1.39506054 epoch total loss 1.39114988
Trained batch 983 batch loss 1.25842094 epoch total loss 1.39101481
Trained batch 984 batch loss 1.32108402 epoch total loss 1.39094365
Trained batch 985 batch loss 1.37566304 epoch total loss 1.39092815
Trained batch 986 batch loss 1.39223599 epoch total loss 1.39092946
Trained batch 987 batch loss 1.40225041 epoch total loss 1.3909409
Trained batch 988 batch loss 1.33198524 epoch total loss 1.3908813
Trained batch 989 batch loss 1.33801079 epoch total loss 1.39082778
Trained batch 990 batch loss 1.24515307 epoch total loss 1.39068055
Trained batch 991 batch loss 1.29939795 epoch total loss 1.39058852
Trained batch 992 batch loss 1.31390357 epoch total loss 1.39051116
Trained batch 993 batch loss 1.2645191 epoch total loss 1.39038432
Trained batch 994 batch loss 1.30233645 epoch total loss 1.39029574
Trained batch 995 batch loss 1.29009366 epoch total loss 1.39019501
