INFO:tensorflow:Using MirroredStrategy with devices ('/job:localhost/replica:0/task:0/device:GPU:0',)
INFO:tensorflow:Reduce to /job:localhost/replica:0/task:0/device:CPU:0 then broadcast to ('/job:localhost/replica:0/task:0/device:CPU:0',).
INFO:tensorflow:Reduce to /job:localhost/replica:0/task:0/device:CPU:0 then broadcast to ('/job:localhost/replica:0/task:0/device:CPU:0',).
INFO:tensorflow:Reduce to /job:localhost/replica:0/task:0/device:CPU:0 then broadcast to ('/job:localhost/replica:0/task:0/device:CPU:0',).
INFO:tensorflow:Reduce to /job:localhost/replica:0/task:0/device:CPU:0 then broadcast to ('/job:localhost/replica:0/task:0/device:CPU:0',).
INFO:tensorflow:Reduce to /job:localhost/replica:0/task:0/device:CPU:0 then broadcast to ('/job:localhost/replica:0/task:0/device:CPU:0',).
INFO:tensorflow:Reduce to /job:localhost/replica:0/task:0/device:CPU:0 then broadcast to ('/job:localhost/replica:0/task:0/device:CPU:0',).
INFO:tensorflow:Reduce to /job:localhost/replica:0/task:0/device:CPU:0 then broadcast to ('/job:localhost/replica:0/task:0/device:CPU:0',).
INFO:tensorflow:Reduce to /job:localhost/replica:0/task:0/device:CPU:0 then broadcast to ('/job:localhost/replica:0/task:0/device:CPU:0',).
INFO:tensorflow:Reduce to /job:localhost/replica:0/task:0/device:CPU:0 then broadcast to ('/job:localhost/replica:0/task:0/device:CPU:0',).
INFO:tensorflow:Reduce to /job:localhost/replica:0/task:0/device:CPU:0 then broadcast to ('/job:localhost/replica:0/task:0/device:CPU:0',).
Start Simple Baseline training...
Start epoch 1 with learning rate 0.0003
/opt/conda/lib/python3.9/site-packages/tensorflow/python/data/ops/dataset_ops.py:374: UserWarning: To make it possible to preserve tf.data options across serialization boundaries, their implementation has moved to be part of the TensorFlow graph. As a consequence, the options value is in general no longer known at graph construction time. Invoking this method in graph mode retains the legacy behavior of the original implementation, but note that the returned value might not reflect the actual value of the options.
  warnings.warn("To make it possible to preserve tf.data options across "
Trained batch 3871 batch loss 1.16163182 epoch total loss 1.21760881
Trained batch 3872 batch loss 1.20691121 epoch total loss 1.21760607
Trained batch 3873 batch loss 1.08097243 epoch total loss 1.21757078
Trained batch 3874 batch loss 1.09588873 epoch total loss 1.21753943
Trained batch 3875 batch loss 1.30184948 epoch total loss 1.21756113
Trained batch 3876 batch loss 1.40917921 epoch total loss 1.2176106
Trained batch 3877 batch loss 1.21976173 epoch total loss 1.21761107
Trained batch 3878 batch loss 1.2219584 epoch total loss 1.21761227
Trained batch 3879 batch loss 0.959245443 epoch total loss 1.21754575
Trained batch 3880 batch loss 1.13825274 epoch total loss 1.21752524
Trained batch 3881 batch loss 1.27860332 epoch total loss 1.2175411
Trained batch 3882 batch loss 1.18765259 epoch total loss 1.21753335
Trained batch 3883 batch loss 1.36045456 epoch total loss 1.21757007
Trained batch 3884 batch loss 1.28910208 epoch total loss 1.21758854
Trained batch 3885 batch loss 1.20891714 epoch total loss 1.21758628
Trained batch 3886 batch loss 1.07839489 epoch total loss 1.21755052
Trained batch 3887 batch loss 1.16888237 epoch total loss 1.217538
Trained batch 3888 batch loss 1.23396111 epoch total loss 1.21754229
Trained batch 3889 batch loss 1.15989232 epoch total loss 1.21752739
Trained batch 3890 batch loss 1.21537185 epoch total loss 1.21752679
Trained batch 3891 batch loss 1.20829082 epoch total loss 1.21752441
Trained batch 3892 batch loss 1.26878905 epoch total loss 1.21753752
Trained batch 3893 batch loss 1.29337168 epoch total loss 1.21755707
Trained batch 3894 batch loss 1.13269186 epoch total loss 1.21753526
Trained batch 3895 batch loss 1.03868008 epoch total loss 1.21748936
Trained batch 3896 batch loss 1.23791516 epoch total loss 1.21749461
Trained batch 3897 batch loss 1.17385387 epoch total loss 1.2174834
Trained batch 3898 batch loss 1.25219059 epoch total loss 1.21749222
Trained batch 3899 batch loss 1.19078755 epoch total loss 1.21748543
Trained batch 3900 batch loss 1.21519709 epoch total loss 1.21748483
Trained batch 3901 batch loss 1.11431015 epoch total loss 1.21745837
Trained batch 3902 batch loss 1.31681585 epoch total loss 1.21748388
Trained batch 3903 batch loss 1.20561016 epoch total loss 1.21748078
Trained batch 3904 batch loss 1.25807881 epoch total loss 1.21749127
Trained batch 3905 batch loss 1.16100013 epoch total loss 1.21747684
Trained batch 3906 batch loss 0.959896266 epoch total loss 1.21741092
Trained batch 3907 batch loss 1.22913861 epoch total loss 1.2174139
Trained batch 3908 batch loss 1.07079387 epoch total loss 1.21737635
Trained batch 3909 batch loss 1.11699963 epoch total loss 1.21735072
Trained batch 3910 batch loss 1.38395023 epoch total loss 1.21739328
Trained batch 3911 batch loss 1.47619653 epoch total loss 1.21745944
Trained batch 3912 batch loss 1.65304422 epoch total loss 1.21757078
Trained batch 3913 batch loss 1.44480205 epoch total loss 1.21762884
Trained batch 3914 batch loss 1.27663302 epoch total loss 1.21764398
Trained batch 3915 batch loss 1.21534991 epoch total loss 1.21764338
Trained batch 3916 batch loss 1.48460066 epoch total loss 1.21771145
Trained batch 3917 batch loss 1.36398578 epoch total loss 1.21774876
Trained batch 3918 batch loss 1.23959064 epoch total loss 1.21775436
Trained batch 3919 batch loss 1.32005739 epoch total loss 1.21778047
Trained batch 3920 batch loss 1.35075235 epoch total loss 1.21781433
Trained batch 3921 batch loss 1.40484381 epoch total loss 1.21786201
Trained batch 3922 batch loss 1.41119337 epoch total loss 1.21791124
Trained batch 3923 batch loss 1.3174355 epoch total loss 1.21793664
Trained batch 3924 batch loss 1.16694784 epoch total loss 1.21792364
Trained batch 3925 batch loss 1.35411501 epoch total loss 1.21795833
Trained batch 3926 batch loss 1.21594262 epoch total loss 1.21795774
Trained batch 3927 batch loss 1.14931989 epoch total loss 1.21794033
Trained batch 3928 batch loss 1.28717852 epoch total loss 1.21795785
Trained batch 3929 batch loss 1.23200119 epoch total loss 1.21796143
Trained batch 3930 batch loss 1.25858581 epoch total loss 1.2179718
Trained batch 3931 batch loss 1.18975472 epoch total loss 1.21796477
Trained batch 3932 batch loss 1.12402129 epoch total loss 1.21794081
Trained batch 3933 batch loss 1.31518126 epoch total loss 1.21796548
Trained batch 3934 batch loss 1.29659069 epoch total loss 1.21798539
Trained batch 3935 batch loss 1.18072844 epoch total loss 1.21797597
Trained batch 3936 batch loss 1.18125641 epoch total loss 1.21796656
Trained batch 3937 batch loss 1.21186781 epoch total loss 1.21796501
Trained batch 3938 batch loss 1.29212141 epoch total loss 1.21798384
Trained batch 3939 batch loss 1.33239532 epoch total loss 1.21801293
Trained batch 3940 batch loss 1.14481354 epoch total loss 1.21799445
Trained batch 3941 batch loss 1.29390335 epoch total loss 1.21801364
Trained batch 3942 batch loss 1.21137261 epoch total loss 1.21801198
Trained batch 3943 batch loss 1.3929373 epoch total loss 1.21805644
Trained batch 3944 batch loss 1.20723176 epoch total loss 1.21805358
Trained batch 3945 batch loss 1.08285046 epoch total loss 1.21801937
Trained batch 3946 batch loss 1.18464732 epoch total loss 1.2180109
Trained batch 3947 batch loss 1.13540912 epoch total loss 1.21798992
Trained batch 3948 batch loss 1.21317911 epoch total loss 1.21798873
Trained batch 3949 batch loss 1.33521819 epoch total loss 1.21801853
Trained batch 3950 batch loss 1.1735841 epoch total loss 1.21800733
Trained batch 3951 batch loss 1.3484273 epoch total loss 1.21804035
Trained batch 3952 batch loss 1.11226702 epoch total loss 1.21801364
Trained batch 3953 batch loss 1.15615964 epoch total loss 1.21799803
Trained batch 3954 batch loss 1.16757798 epoch total loss 1.21798527
Trained batch 3955 batch loss 1.26846981 epoch total loss 1.21799803
Trained batch 3956 batch loss 1.29862642 epoch total loss 1.21801841
Trained batch 3957 batch loss 1.13117695 epoch total loss 1.2179966
Trained batch 3958 batch loss 1.01718986 epoch total loss 1.21794581
Trained batch 3959 batch loss 1.04068255 epoch total loss 1.21790099
Trained batch 3960 batch loss 1.18873203 epoch total loss 1.2178936
Trained batch 3961 batch loss 1.07367015 epoch total loss 1.21785724
Trained batch 3962 batch loss 1.22617054 epoch total loss 1.21785939
Trained batch 3963 batch loss 1.19176733 epoch total loss 1.21785283
Trained batch 3964 batch loss 1.11037636 epoch total loss 1.21782565
Trained batch 3965 batch loss 1.08828807 epoch total loss 1.21779299
Trained batch 3966 batch loss 0.984791219 epoch total loss 1.21773434
Trained batch 3967 batch loss 1.08281231 epoch total loss 1.21770036
Trained batch 3968 batch loss 0.91977793 epoch total loss 1.21762526
Trained batch 3969 batch loss 0.934187174 epoch total loss 1.21755385
Trained batch 3970 batch loss 0.9261356 epoch total loss 1.21748042
Trained batch 3971 batch loss 0.967927098 epoch total loss 1.2174176
Trained batch 3972 batch loss 1.01610482 epoch total loss 1.21736693
Trained batch 3973 batch loss 0.935022414 epoch total loss 1.21729589
Trained batch 3974 batch loss 1.09536183 epoch total loss 1.21726513
Trained batch 3975 batch loss 1.17638373 epoch total loss 1.21725476
Trained batch 3976 batch loss 1.42248034 epoch total loss 1.21730638
Trained batch 3977 batch loss 1.32041574 epoch total loss 1.21733224
Trained batch 3978 batch loss 1.49794519 epoch total loss 1.21740282
Trained batch 3979 batch loss 1.25042546 epoch total loss 1.21741116
Trained batch 3980 batch loss 1.33514178 epoch total loss 1.21744072
Trained batch 3981 batch loss 1.25642455 epoch total loss 1.2174505
Trained batch 3982 batch loss 1.2372632 epoch total loss 1.21745551
Trained batch 3983 batch loss 1.2678299 epoch total loss 1.21746814
Trained batch 3984 batch loss 1.24656177 epoch total loss 1.21747553
Trained batch 3985 batch loss 1.5820601 epoch total loss 1.21756697
Trained batch 3986 batch loss 1.55663264 epoch total loss 1.21765208
Trained batch 3987 batch loss 1.44513416 epoch total loss 1.21770918
Trained batch 3988 batch loss 1.31931174 epoch total loss 1.21773458
Trained batch 3989 batch loss 1.09678328 epoch total loss 1.2177043
Trained batch 3990 batch loss 1.38090467 epoch total loss 1.21774518
Trained batch 3991 batch loss 1.06333232 epoch total loss 1.21770656
Trained batch 3992 batch loss 1.17858982 epoch total loss 1.21769679
Trained batch 3993 batch loss 1.26642776 epoch total loss 1.21770895
Trained batch 3994 batch loss 1.22519875 epoch total loss 1.21771085
Trained batch 3995 batch loss 1.18331504 epoch total loss 1.21770215
Trained batch 3996 batch loss 1.10565472 epoch total loss 1.21767414
Trained batch 3997 batch loss 1.19961691 epoch total loss 1.21766961
Trained batch 3998 batch loss 1.31618965 epoch total loss 1.21769428
Trained batch 3999 batch loss 1.07369936 epoch total loss 1.21765828
Trained batch 4000 batch loss 1.04833174 epoch total loss 1.21761596
Trained batch 4001 batch loss 1.17892396 epoch total loss 1.21760619
Trained batch 4002 batch loss 1.0184654 epoch total loss 1.21755648
Trained batch 4003 batch loss 1.04939508 epoch total loss 1.21751451
Trained batch 4004 batch loss 1.25802422 epoch total loss 1.21752453
Trained batch 4005 batch loss 1.11051214 epoch total loss 1.21749783
Trained batch 4006 batch loss 1.18097496 epoch total loss 1.21748877
Trained batch 4007 batch loss 1.14732432 epoch total loss 1.21747124
Trained batch 4008 batch loss 1.00742626 epoch total loss 1.21741879
Trained batch 4009 batch loss 1.1034261 epoch total loss 1.21739042
Trained batch 4010 batch loss 1.34450674 epoch total loss 1.21742213
Trained batch 4011 batch loss 1.35256016 epoch total loss 1.21745586
Trained batch 4012 batch loss 1.36990356 epoch total loss 1.21749389
Trained batch 4013 batch loss 1.2152195 epoch total loss 1.2174933
Trained batch 4014 batch loss 0.987272263 epoch total loss 1.21743596
Trained batch 4015 batch loss 1.36500168 epoch total loss 1.21747279
Trained batch 4016 batch loss 1.47596574 epoch total loss 1.21753716
Trained batch 4017 batch loss 1.55252957 epoch total loss 1.21762061
Trained batch 4018 batch loss 1.45438671 epoch total loss 1.21767962
Trained batch 4019 batch loss 1.2421279 epoch total loss 1.2176857
Trained batch 4020 batch loss 1.08527458 epoch total loss 1.2176528
Trained batch 4021 batch loss 1.5795598 epoch total loss 1.2177428
Trained batch 4022 batch loss 1.33856142 epoch total loss 1.21777284
Trained batch 4023 batch loss 1.361022 epoch total loss 1.21780837
Trained batch 4024 batch loss 1.13489902 epoch total loss 1.21778774
Trained batch 4025 batch loss 1.26578856 epoch total loss 1.21779966
Trained batch 4026 batch loss 1.29527271 epoch total loss 1.21781898
Trained batch 4027 batch loss 1.28919768 epoch total loss 1.21783662
Trained batch 4028 batch loss 1.30401456 epoch total loss 1.21785808
Trained batch 4029 batch loss 1.30177701 epoch total loss 1.21787882
Trained batch 4030 batch loss 1.21978116 epoch total loss 1.2178793
Trained batch 4031 batch loss 1.23895073 epoch total loss 1.21788454
Trained batch 4032 batch loss 1.11991131 epoch total loss 1.21786022
Trained batch 4033 batch loss 1.41812778 epoch total loss 1.21790993
Trained batch 4034 batch loss 1.31535757 epoch total loss 1.21793401
Trained batch 4035 batch loss 1.48459458 epoch total loss 1.218
Trained batch 4036 batch loss 1.31056476 epoch total loss 1.21802306
Trained batch 4037 batch loss 1.09293854 epoch total loss 1.21799195
Trained batch 4038 batch loss 1.22218239 epoch total loss 1.21799302
Trained batch 4039 batch loss 1.29586864 epoch total loss 1.21801233
Trained batch 4040 batch loss 1.16418922 epoch total loss 1.21799898
Trained batch 4041 batch loss 1.27415252 epoch total loss 1.21801281
Trained batch 4042 batch loss 1.16422558 epoch total loss 1.21799946
Trained batch 4043 batch loss 1.28825831 epoch total loss 1.21801674
Trained batch 4044 batch loss 0.944380522 epoch total loss 1.21794915
Trained batch 4045 batch loss 1.26065791 epoch total loss 1.21795964
Trained batch 4046 batch loss 1.34993052 epoch total loss 1.21799231
Trained batch 4047 batch loss 1.18287587 epoch total loss 1.21798372
Trained batch 4048 batch loss 1.15147686 epoch total loss 1.21796727
Trained batch 4049 batch loss 1.13725138 epoch total loss 1.21794736
Trained batch 4050 batch loss 1.24589205 epoch total loss 1.21795428
Trained batch 4051 batch loss 1.03386271 epoch total loss 1.21790874
Trained batch 4052 batch loss 1.09744918 epoch total loss 1.21787918
Trained batch 4053 batch loss 1.14455843 epoch total loss 1.21786106
Trained batch 4054 batch loss 1.24833834 epoch total loss 1.21786857
Trained batch 4055 batch loss 1.21588123 epoch total loss 1.21786809
Trained batch 4056 batch loss 1.24721694 epoch total loss 1.21787524
Trained batch 4057 batch loss 1.34963679 epoch total loss 1.21790779
Trained batch 4058 batch loss 1.37564456 epoch total loss 1.21794653
Trained batch 4059 batch loss 1.29865909 epoch total loss 1.21796656
Trained batch 4060 batch loss 1.14926052 epoch total loss 1.21794963
Trained batch 4061 batch loss 1.18609655 epoch total loss 1.21794176
Trained batch 4062 batch loss 1.13812923 epoch total loss 1.21792209
Trained batch 4063 batch loss 1.17718244 epoch total loss 1.21791208
Trained batch 4064 batch loss 1.2460705 epoch total loss 1.21791911
Trained batch 4065 batch loss 1.29636836 epoch total loss 1.2179383
Trained batch 4066 batch loss 1.05470085 epoch total loss 1.21789825
Trained batch 4067 batch loss 1.08152962 epoch total loss 1.21786463
Trained batch 4068 batch loss 1.1425221 epoch total loss 1.21784616
Trained batch 4069 batch loss 1.12035704 epoch total loss 1.21782219
Trained batch 4070 batch loss 1.06309235 epoch total loss 1.21778417
Trained batch 4071 batch loss 1.10211599 epoch total loss 1.21775568
Trained batch 4072 batch loss 1.36474252 epoch total loss 1.2177918
Trained batch 4073 batch loss 1.27981353 epoch total loss 1.21780705
Trained batch 4074 batch loss 1.12972546 epoch total loss 1.21778548
Trained batch 4075 batch loss 1.14583182 epoch total loss 1.21776783
Trained batch 4076 batch loss 1.05149293 epoch total loss 1.21772695
Trained batch 4077 batch loss 0.976865053 epoch total loss 1.21766794
Trained batch 4078 batch loss 1.22503948 epoch total loss 1.21766973
Trained batch 4079 batch loss 1.17025876 epoch total loss 1.21765816
Trained batch 4080 batch loss 1.22177219 epoch total loss 1.21765912
Trained batch 4081 batch loss 1.1112144 epoch total loss 1.21763313
Trained batch 4082 batch loss 1.24903142 epoch total loss 1.21764076
Trained batch 4083 batch loss 1.01702261 epoch total loss 1.21759164
Trained batch 4084 batch loss 1.12929177 epoch total loss 1.21757007
Trained batch 4085 batch loss 1.08473706 epoch total loss 1.21753764
Trained batch 4086 batch loss 1.15713811 epoch total loss 1.21752286
Trained batch 4087 batch loss 1.04173517 epoch total loss 1.21747983
Trained batch 4088 batch loss 1.2209667 epoch total loss 1.21748066
Trained batch 4089 batch loss 1.06229377 epoch total loss 1.21744275
Trained batch 4090 batch loss 1.26249802 epoch total loss 1.21745384
Trained batch 4091 batch loss 1.30705547 epoch total loss 1.21747577
Trained batch 4092 batch loss 1.11682844 epoch total loss 1.2174511
Trained batch 4093 batch loss 1.18017149 epoch total loss 1.21744204
Trained batch 4094 batch loss 1.11491084 epoch total loss 1.217417
Trained batch 4095 batch loss 1.09789979 epoch total loss 1.21738768
Trained batch 4096 batch loss 1.30853963 epoch total loss 1.21741
Trained batch 4097 batch loss 1.11570525 epoch total loss 1.21738517
Trained batch 4098 batch loss 1.03820539 epoch total loss 1.21734142
Trained batch 4099 batch loss 1.0127008 epoch total loss 1.21729147
Trained batch 4100 batch loss 1.2996366 epoch total loss 1.21731162
Trained batch 4101 batch loss 1.08694386 epoch total loss 1.21727979
Trained batch 4102 batch loss 1.34681249 epoch total loss 1.21731138
Trained batch 4103 batch loss 1.49037945 epoch total loss 1.2173779
Trained batch 4104 batch loss 1.2425983 epoch total loss 1.21738398
Trained batch 4105 batch loss 1.27790427 epoch total loss 1.21739876
Trained batch 4106 batch loss 1.37434077 epoch total loss 1.21743703
Trained batch 4107 batch loss 1.38818622 epoch total loss 1.21747863
Trained batch 4108 batch loss 1.3535018 epoch total loss 1.21751165
Trained batch 4109 batch loss 1.25780654 epoch total loss 1.21752155
Trained batch 4110 batch loss 1.30969191 epoch total loss 1.21754396
Trained batch 4111 batch loss 1.3681761 epoch total loss 1.21758056
Trained batch 4112 batch loss 1.1871779 epoch total loss 1.21757317
Trained batch 4113 batch loss 1.42194414 epoch total loss 1.21762276
Trained batch 4114 batch loss 1.41043472 epoch total loss 1.21766973
Trained batch 4115 batch loss 1.36295688 epoch total loss 1.21770501
Trained batch 4116 batch loss 1.06284833 epoch total loss 1.21766734
Trained batch 4117 batch loss 1.27950573 epoch total loss 1.21768236
Trained batch 4118 batch loss 1.16198993 epoch total loss 1.21766889
Trained batch 4119 batch loss 1.275002 epoch total loss 1.21768272
Trained batch 4120 batch loss 1.1066556 epoch total loss 1.21765578
Trained batch 4121 batch loss 1.1018151 epoch total loss 1.21762764
